Date,Metric,Price,Country
2026-05-06,Wind Onshore Capture,75.13,FI
2026-05-07,Wind Onshore Capture,118.59,FI
2026-04-28,Solar Forecast,5156.5,FI
2026-04-29,Solar Forecast,35548.4,FI
2026-04-30,Solar Forecast,24909.2,FI
2026-05-01,Solar Forecast,40015.2,FI
2026-05-02,Solar Forecast,38915.4,FI
2026-05-03,Solar Forecast,31453.0,FI
2026-05-04,Solar Forecast,19644.3,FI
2026-05-05,Solar Forecast,32303.7,FI
2026-05-06,Solar Forecast,39271.9,FI
2026-05-07,Solar Forecast,40827.1,FI
2026-05-08,Solar Forecast,34935.4,FI
2026-04-28,Wind Onshore Forecast,137029.3,FI
2026-04-29,Wind Onshore Forecast,154698.6,FI
2026-04-30,Wind Onshore Forecast,161867.0,FI
2026-05-01,Wind Onshore Forecast,243452.9,FI
2026-05-02,Wind Onshore Forecast,282476.5,FI
2026-05-03,Wind Onshore Forecast,147619.5,FI
2026-05-04,Wind Onshore Forecast,128582.3,FI
2026-05-05,Wind Onshore Forecast,301058.9,FI
2026-05-06,Wind Onshore Forecast,247576.9,FI
2026-05-07,Wind Onshore Forecast,129703.0,FI
2026-05-08,Wind Onshore Forecast,56329.2,FI
2026-04-28,Baseload,82.17,LT
2026-04-29,Baseload,84.92,LT
2026-04-30,Baseload,86.36,LT
2026-05-01,Baseload,13.94,LT
2026-05-02,Baseload,4.61,LT
2026-05-03,Baseload,44.0,LT
2026-05-04,Baseload,93.96,LT
2026-05-05,Baseload,92.41,LT
2026-05-06,Baseload,115.07,LT
2026-05-07,Baseload,133.1,LT
2026-05-08,Baseload,96.77,LT
2026-04-28,Solar Generation,4450.31,LT
2026-04-29,Solar Generation,25609.98,LT
2026-04-30,Solar Generation,18619.51,LT
2026-05-01,Solar Generation,32297.5,LT
2026-05-02,Solar Generation,35471.95,LT
2026-05-03,Solar Generation,35334.44,LT
2026-05-04,Solar Generation,44465.44,LT
2026-05-05,Solar Generation,49092.77,LT
2026-05-06,Solar Generation,29054.73,LT
2026-05-07,Solar Generation,19414.97,LT
2026-04-28,Solar Capture,19.6,LT
2026-04-29,Solar Capture,50.59,LT
2026-04-30,Solar Capture,53.05,LT
2026-05-01,Solar Capture,3.9,LT
2026-05-02,Solar Capture,-0.2,LT
2026-05-03,Solar Capture,18.96,LT
2026-05-04,Solar Capture,62.06,LT
2026-05-05,Solar Capture,62.33,LT
2026-05-06,Solar Capture,97.76,LT
2026-05-07,Solar Capture,121.21,LT
2026-04-28,Wind Onshore Generation,31009.46,LT
2026-04-29,Wind Onshore Generation,40439.77,LT
2026-04-30,Wind Onshore Generation,25180.48,LT
2026-05-01,Wind Onshore Generation,29875.14,LT
2026-05-02,Wind Onshore Generation,37666.6,LT
2026-05-03,Wind Onshore Generation,64870.7,LT
2026-05-04,Wind Onshore Generation,77780.65,LT
2026-05-05,Wind Onshore Generation,34475.11,LT
2026-05-06,Wind Onshore Generation,87207.43,LT
2026-05-07,Wind Onshore Generation,33139.32,LT
2026-04-28,Wind Onshore Capture,81.75,LT
2026-04-29,Wind Onshore Capture,98.54,LT
2026-04-30,Wind Onshore Capture,78.67,LT
2026-05-01,Wind Onshore Capture,16.46,LT
2026-05-02,Wind Onshore Capture,5.62,LT
2026-05-03,Wind Onshore Capture,31.67,LT
2026-05-04,Wind Onshore Capture,83.03,LT
2026-05-05,Wind Onshore Capture,88.13,LT
2026-05-06,Wind Onshore Capture,118.03,LT
2026-05-07,Wind Onshore Capture,121.48,LT
2026-04-28,Solar Forecast,7026.26,LT
2026-04-29,Solar Forecast,40398.33,LT
2026-04-30,Solar Forecast,23540.9,LT
2026-05-01,Solar Forecast,44122.76,LT
2026-05-02,Solar Forecast,56231.17,LT
2026-05-03,Solar Forecast,50516.77,LT
2026-05-04,Solar Forecast,44093.55,LT
2026-05-05,Solar Forecast,43814.12,LT
2026-05-06,Solar Forecast,26681.37,LT
2026-05-07,Solar Forecast,21891.69,LT
2026-05-08,Solar Forecast,27249.64,LT
2026-04-28,Wind Onshore Forecast,39634.83,LT
2026-04-29,Wind Onshore Forecast,54826.13,LT
2026-04-30,Wind Onshore Forecast,38356.94,LT
2026-05-01,Wind Onshore Forecast,31710.48,LT
2026-05-02,Wind Onshore Forecast,50847.5,LT
2026-05-03,Wind Onshore Forecast,74205.26,LT
2026-05-04,Wind Onshore Forecast,87819.11,LT
2026-05-05,Wind Onshore Forecast,31608.74,LT
2026-05-06,Wind Onshore Forecast,73633.18,LT
2026-05-07,Wind Onshore Forecast,52824.83,LT
2026-05-08,Wind Onshore Forecast,69236.6,LT
2026-04-28,Baseload,90.45,NO_1
2026-04-29,Baseload,79.93,NO_1
2026-04-30,Baseload,82.82,NO_1
2026-05-01,Baseload,74.1,NO_1
2026-05-02,Baseload,78.37,NO_1
2026-05-03,Baseload,89.2,NO_1
2026-05-04,Baseload,111.18,NO_1
2026-05-05,Baseload,122.77,NO_1
2026-05-06,Baseload,121.43,NO_1
2026-05-07,Baseload,133.31,NO_1
2026-05-08,Baseload,111.54,NO_1
2026-04-28,Solar Generation,37.6,NO_1
2026-04-29,Solar Generation,162.76,NO_1
2026-04-30,Solar Generation,218.17,NO_1
2026-05-01,Solar Generation,155.89,NO_1
2026-05-02,Solar Generation,172.93,NO_1
2026-05-03,Solar Generation,187.05,NO_1
2026-05-04,Solar Generation,198.77,NO_1
2026-05-05,Solar Generation,141.85,NO_1
2026-05-06,Solar Generation,169.85,NO_1
2026-05-07,Solar Generation,151.69,NO_1
2026-04-28,Solar Capture,60.23,NO_1
2026-04-29,Solar Capture,48.99,NO_1
2026-04-30,Solar Capture,59.58,NO_1
2026-05-01,Solar Capture,44.58,NO_1
2026-05-02,Solar Capture,47.18,NO_1
2026-05-03,Solar Capture,63.89,NO_1
2026-05-04,Solar Capture,102.96,NO_1
2026-05-05,Solar Capture,111.92,NO_1
2026-05-06,Solar Capture,111.71,NO_1
2026-05-07,Solar Capture,115.85,NO_1
2026-04-28,Wind Onshore Generation,1831.55,NO_1
2026-04-29,Wind Onshore Generation,3944.31,NO_1
2026-04-30,Wind Onshore Generation,5557.01,NO_1
2026-05-01,Wind Onshore Generation,18308.81,NO_1
2026-05-02,Wind Onshore Generation,19279.92,NO_1
2026-05-03,Wind Onshore Generation,10901.82,NO_1
2026-05-04,Wind Onshore Generation,18685.47,NO_1
2026-05-05,Wind Onshore Generation,8686.09,NO_1
2026-05-06,Wind Onshore Generation,2783.88,NO_1
2026-05-07,Wind Onshore Generation,2580.97,NO_1
2026-04-28,Wind Onshore Capture,94.58,NO_1
2026-04-29,Wind Onshore Capture,81.21,NO_1
2026-04-30,Wind Onshore Capture,94.69,NO_1
2026-05-01,Wind Onshore Capture,77.65,NO_1
2026-05-02,Wind Onshore Capture,82.35,NO_1
2026-05-03,Wind Onshore Capture,103.23,NO_1
2026-05-04,Wind Onshore Capture,110.13,NO_1
2026-05-05,Wind Onshore Capture,120.5,NO_1
2026-05-06,Wind Onshore Capture,126.22,NO_1
2026-05-07,Wind Onshore Capture,121.52,NO_1
2026-04-28,Solar Forecast,0.0,NO_1
2026-04-29,Solar Forecast,0.0,NO_1
2026-04-30,Solar Forecast,0.0,NO_1
2026-05-01,Solar Forecast,0.0,NO_1
2026-05-02,Solar Forecast,0.0,NO_1
2026-05-03,Solar Forecast,0.0,NO_1
2026-05-04,Solar Forecast,0.0,NO_1
2026-05-05,Solar Forecast,0.0,NO_1
2026-05-06,Solar Forecast,0.0,NO_1
2026-05-07,Solar Forecast,0.0,NO_1
2026-05-08,Solar Forecast,0.0,NO_1
2026-04-28,Wind Onshore Forecast,2296.88,NO_1
2026-04-29,Wind Onshore Forecast,3452.64,NO_1
2026-04-30,Wind Onshore Forecast,3392.94,NO_1
2026-05-01,Wind Onshore Forecast,18572.73,NO_1
2026-05-02,Wind Onshore Forecast,20340.94,NO_1
2026-05-03,Wind Onshore Forecast,10282.3,NO_1
2026-05-04,Wind Onshore Forecast,16796.6,NO_1
2026-05-05,Wind Onshore Forecast,10709.43,NO_1
2026-05-06,Wind Onshore Forecast,2360.64,NO_1
2026-05-07,Wind Onshore Forecast,1746.15,NO_1
2026-05-08,Wind Onshore Forecast,0.0,NO_1
2026-04-28,Baseload,88.83,NO_2
2026-04-29,Baseload,80.62,NO_2
2026-04-30,Baseload,76.59,NO_2
2026-05-01,Baseload,72.65,NO_2
2026-05-02,Baseload,78.78,NO_2
2026-05-03,Baseload,91.3,NO_2
2026-05-04,Baseload,111.28,NO_2
2026-05-05,Baseload,122.5,NO_2
2026-05-06,Baseload,120.73,NO_2
2026-05-07,Baseload,133.04,NO_2
2026-05-08,Baseload,112.26,NO_2
2026-04-28,Wind Onshore Generation,5403.91,NO_2
2026-04-29,Wind Onshore Generation,5618.16,NO_2
2026-04-30,Wind Onshore Generation,5469.87,NO_2
2026-05-01,Wind Onshore Generation,30577.74,NO_2
2026-05-02,Wind Onshore Generation,10282.73,NO_2
2026-05-03,Wind Onshore Generation,16986.32,NO_2
2026-05-04,Wind Onshore Generation,45872.34,NO_2
2026-05-05,Wind Onshore Generation,20173.47,NO_2
2026-05-06,Wind Onshore Generation,21382.74,NO_2
2026-05-07,Wind Onshore Generation,6479.52,NO_2
2026-04-28,Wind Onshore Capture,94.95,NO_2
2026-04-29,Wind Onshore Capture,86.76,NO_2
2026-04-30,Wind Onshore Capture,75.29,NO_2
2026-05-01,Wind Onshore Capture,66.41,NO_2
2026-05-02,Wind Onshore Capture,92.47,NO_2
2026-05-03,Wind Onshore Capture,99.04,NO_2
2026-05-04,Wind Onshore Capture,112.27,NO_2
2026-05-05,Wind Onshore Capture,121.55,NO_2
2026-05-06,Wind Onshore Capture,123.39,NO_2
2026-05-07,Wind Onshore Capture,118.06,NO_2
2026-04-28,Wind Offshore Generation,76.77,NO_2
2026-04-29,Wind Offshore Generation,232.82,NO_2
2026-04-30,Wind Offshore Generation,35.6,NO_2
2026-05-01,Wind Offshore Generation,325.59,NO_2
2026-05-02,Wind Offshore Generation,181.2,NO_2
2026-05-03,Wind Offshore Generation,372.01,NO_2
2026-05-04,Wind Offshore Generation,179.61,NO_2
2026-05-05,Wind Offshore Generation,117.21,NO_2
2026-05-06,Wind Offshore Generation,74.4,NO_2
2026-05-07,Wind Offshore Generation,22.0,NO_2
2026-04-28,Wind Offshore Capture,94.51,NO_2
2026-04-29,Wind Offshore Capture,83.03,NO_2
2026-04-30,Wind Offshore Capture,98.92,NO_2
2026-05-01,Wind Offshore Capture,68.33,NO_2
2026-05-02,Wind Offshore Capture,98.19,NO_2
2026-05-03,Wind Offshore Capture,90.86,NO_2
2026-05-04,Wind Offshore Capture,111.76,NO_2
2026-05-05,Wind Offshore Capture,122.66,NO_2
2026-05-06,Wind Offshore Capture,125.26,NO_2
2026-05-07,Wind Offshore Capture,119.7,NO_2
2026-04-28,Solar Forecast,0.0,NO_2
2026-04-29,Solar Forecast,0.0,NO_2
2026-04-30,Solar Forecast,0.0,NO_2
2026-05-01,Solar Forecast,0.0,NO_2
2026-05-02,Solar Forecast,0.0,NO_2
2026-05-03,Solar Forecast,0.0,NO_2
2026-05-04,Solar Forecast,0.0,NO_2
2026-05-05,Solar Forecast,0.0,NO_2
2026-05-06,Solar Forecast,0.0,NO_2
2026-05-07,Solar Forecast,0.0,NO_2
2026-05-08,Solar Forecast,0.0,NO_2
2026-04-28,Wind Onshore Forecast,10310.33,NO_2
2026-04-29,Wind Onshore Forecast,17355.12,NO_2
2026-04-30,Wind Onshore Forecast,11564.77,NO_2
2026-05-01,Wind Onshore Forecast,28628.24,NO_2
2026-05-02,Wind Onshore Forecast,12874.45,NO_2
2026-05-03,Wind Onshore Forecast,19157.23,NO_2
2026-05-04,Wind Onshore Forecast,52350.75,NO_2
2026-05-05,Wind Onshore Forecast,24135.23,NO_2
2026-05-06,Wind Onshore Forecast,22565.84,NO_2
2026-05-07,Wind Onshore Forecast,10909.54,NO_2
2026-05-08,Wind Onshore Forecast,0.0,NO_2
2026-04-28,Wind Offshore Forecast,97.8,NO_2
2026-04-29,Wind Offshore Forecast,250.0,NO_2
2026-04-30,Wind Offshore Forecast,42.0,NO_2
2026-05-01,Wind Offshore Forecast,302.4,NO_2
2026-05-02,Wind Offshore Forecast,187.2,NO_2
2026-05-03,Wind Offshore Forecast,338.0,NO_2
2026-05-04,Wind Offshore Forecast,213.6,NO_2
2026-05-05,Wind Offshore Forecast,132.4,NO_2
2026-05-06,Wind Offshore Forecast,91.2,NO_2
2026-05-07,Wind Offshore Forecast,44.0,NO_2
2026-05-08,Wind Offshore Forecast,0.0,NO_2
2026-04-28,Baseload,80.72,NO_3
2026-04-29,Baseload,69.88,NO_3
2026-04-30,Baseload,61.67,NO_3
2026-05-01,Baseload,49.94,NO_3
2026-05-02,Baseload,49.57,NO_3
2026-05-03,Baseload,68.9,NO_3
2026-05-04,Baseload,80.65,NO_3
2026-05-05,Baseload,77.22,NO_3
2026-05-06,Baseload,109.32,NO_3
2026-05-07,Baseload,133.55,NO_3
2026-05-08,Baseload,110.73,NO_3
2026-04-28,Solar Generation,0.0,NO_3
2026-04-29,Solar Generation,0.0,NO_3
2026-04-30,Solar Generation,0.0,NO_3
2026-05-01,Solar Generation,0.0,NO_3
2026-05-02,Solar Generation,0.0,NO_3
2026-05-03,Solar Generation,0.0,NO_3
2026-05-04,Solar Generation,0.0,NO_3
2026-05-05,Solar Generation,0.0,NO_3
2026-05-06,Solar Generation,0.0,NO_3
2026-05-07,Solar Generation,0.0,NO_3
2026-04-28,Wind Onshore Generation,11445.89,NO_3
2026-04-29,Wind Onshore Generation,127859.92,NO_3
2026-04-30,Wind Onshore Generation,83552.67,NO_3
2026-05-01,Wind Onshore Generation,110769.1,NO_3
2026-05-02,Wind Onshore Generation,79475.96,NO_3
2026-05-03,Wind Onshore Generation,37618.06,NO_3
2026-05-04,Wind Onshore Generation,95262.37,NO_3
2026-05-05,Wind Onshore Generation,68810.49,NO_3
2026-05-06,Wind Onshore Generation,46030.03,NO_3
2026-05-07,Wind Onshore Generation,20310.11,NO_3
2026-04-28,Wind Onshore Capture,81.3,NO_3
2026-04-29,Wind Onshore Capture,69.65,NO_3
2026-04-30,Wind Onshore Capture,64.62,NO_3
2026-05-01,Wind Onshore Capture,51.24,NO_3
2026-05-02,Wind Onshore Capture,52.1,NO_3
2026-05-03,Wind Onshore Capture,75.52,NO_3
2026-05-04,Wind Onshore Capture,81.21,NO_3
2026-05-05,Wind Onshore Capture,77.01,NO_3
2026-05-06,Wind Onshore Capture,100.06,NO_3
2026-05-07,Wind Onshore Capture,119.21,NO_3
2026-04-28,Solar Forecast,0.0,NO_3
2026-04-29,Solar Forecast,0.0,NO_3
2026-04-30,Solar Forecast,0.0,NO_3
2026-05-01,Solar Forecast,0.0,NO_3
2026-05-02,Solar Forecast,0.0,NO_3
2026-05-03,Solar Forecast,0.0,NO_3
2026-05-04,Solar Forecast,0.0,NO_3
2026-05-05,Solar Forecast,0.0,NO_3
2026-05-06,Solar Forecast,0.0,NO_3
2026-05-07,Solar Forecast,0.0,NO_3
2026-05-08,Solar Forecast,0.0,NO_3
2026-04-28,Wind Onshore Forecast,5842.51,NO_3
2026-04-29,Wind Onshore Forecast,110134.96,NO_3
2026-04-30,Wind Onshore Forecast,78198.52,NO_3
2026-05-01,Wind Onshore Forecast,109041.0,NO_3
2026-05-02,Wind Onshore Forecast,82928.67,NO_3
2026-05-03,Wind Onshore Forecast,38588.71,NO_3
2026-05-04,Wind Onshore Forecast,92489.27,NO_3
2026-05-05,Wind Onshore Forecast,66063.68,NO_3
2026-05-06,Wind Onshore Forecast,41133.09,NO_3
2026-05-07,Wind Onshore Forecast,23670.1,NO_3
2026-05-08,Wind Onshore Forecast,0.0,NO_3
2026-04-28,Baseload,35.96,NO_4
2026-04-29,Baseload,42.58,NO_4
2026-04-30,Baseload,18.71,NO_4
2026-05-01,Baseload,11.94,NO_4
2026-05-02,Baseload,6.48,NO_4
2026-05-03,Baseload,28.93,NO_4
2026-05-04,Baseload,50.56,NO_4
2026-05-05,Baseload,48.46,NO_4
2026-05-06,Baseload,88.09,NO_4
2026-05-07,Baseload,133.52,NO_4
2026-05-08,Baseload,104.84,NO_4
2026-04-28,Wind Onshore Generation,6041.01,NO_4
2026-04-29,Wind Onshore Generation,43626.36,NO_4
2026-04-30,Wind Onshore Generation,55529.92,NO_4
2026-05-01,Wind Onshore Generation,62902.66,NO_4
2026-05-02,Wind Onshore Generation,68859.61,NO_4
2026-05-03,Wind Onshore Generation,48963.41,NO_4
2026-05-04,Wind Onshore Generation,32155.29,NO_4
2026-05-05,Wind Onshore Generation,22129.82,NO_4
2026-05-06,Wind Onshore Generation,8925.31,NO_4
2026-05-07,Wind Onshore Generation,6426.06,NO_4
2026-04-28,Wind Onshore Capture,37.1,NO_4
2026-04-29,Wind Onshore Capture,42.05,NO_4
2026-04-30,Wind Onshore Capture,19.82,NO_4
2026-05-01,Wind Onshore Capture,12.42,NO_4
2026-05-02,Wind Onshore Capture,6.54,NO_4
2026-05-03,Wind Onshore Capture,29.12,NO_4
2026-05-04,Wind Onshore Capture,44.16,NO_4
2026-05-05,Wind Onshore Capture,49.13,NO_4
2026-05-06,Wind Onshore Capture,73.28,NO_4
2026-05-07,Wind Onshore Capture,124.59,NO_4
2026-04-28,Solar Forecast,0.0,NO_4
2026-04-29,Solar Forecast,0.0,NO_4
2026-04-30,Solar Forecast,0.0,NO_4
2026-05-01,Solar Forecast,0.0,NO_4
2026-05-02,Solar Forecast,0.0,NO_4
2026-05-03,Solar Forecast,0.0,NO_4
2026-05-04,Solar Forecast,0.0,NO_4
2026-05-05,Solar Forecast,0.0,NO_4
2026-05-06,Solar Forecast,0.0,NO_4
2026-05-07,Solar Forecast,0.0,NO_4
2026-05-08,Solar Forecast,0.0,NO_4
2026-04-28,Wind Onshore Forecast,5871.02,NO_4
2026-04-29,Wind Onshore Forecast,43957.13,NO_4
2026-04-30,Wind Onshore Forecast,50810.75,NO_4
2026-05-01,Wind Onshore Forecast,68554.78,NO_4
2026-05-02,Wind Onshore Forecast,66560.36,NO_4
2026-05-03,Wind Onshore Forecast,56566.98,NO_4
2026-05-04,Wind Onshore Forecast,31170.66,NO_4
2026-05-05,Wind Onshore Forecast,22388.64,NO_4
2026-05-06,Wind Onshore Forecast,12917.4,NO_4
2026-05-07,Wind Onshore Forecast,5649.65,NO_4
2026-05-08,Wind Onshore Forecast,0.0,NO_4
2026-04-28,Baseload,102.42,NO_5
2026-04-29,Baseload,100.83,NO_5
2026-04-30,Baseload,96.75,NO_5
2026-05-01,Baseload,91.77,NO_5
2026-05-02,Baseload,100.12,NO_5
2026-05-03,Baseload,97.11,NO_5
2026-05-04,Baseload,109.04,NO_5
2026-05-05,Baseload,118.52,NO_5
2026-05-06,Baseload,121.16,NO_5
2026-05-07,Baseload,133.4,NO_5
2026-05-08,Baseload,118.71,NO_5
2026-04-28,Solar Forecast,0.0,NO_5
2026-04-29,Solar Forecast,0.0,NO_5
2026-04-30,Solar Forecast,0.0,NO_5
2026-05-01,Solar Forecast,0.0,NO_5
2026-05-02,Solar Forecast,0.0,NO_5
2026-05-03,Solar Forecast,0.0,NO_5
2026-05-04,Solar Forecast,0.0,NO_5
2026-05-05,Solar Forecast,0.0,NO_5
2026-05-06,Solar Forecast,0.0,NO_5
2026-05-07,Solar Forecast,0.0,NO_5
2026-05-08,Solar Forecast,0.0,NO_5
2026-04-28,Wind Onshore Forecast,0.0,NO_5
2026-04-29,Wind Onshore Forecast,0.0,NO_5
2026-04-30,Wind Onshore Forecast,0.0,NO_5
2026-05-01,Wind Onshore Forecast,0.0,NO_5
2026-05-02,Wind Onshore Forecast,0.0,NO_5
2026-05-03,Wind Onshore Forecast,0.0,NO_5
2026-05-04,Wind Onshore Forecast,0.0,NO_5
2026-05-05,Wind Onshore Forecast,0.0,NO_5
2026-05-06,Wind Onshore Forecast,0.0,NO_5
2026-05-07,Wind Onshore Forecast,0.0,NO_5
2026-05-08,Wind Onshore Forecast,0.0,NO_5
2026-04-28,Baseload,22.04,SE_1
2026-04-29,Baseload,41.63,SE_1
2026-04-30,Baseload,11.08,SE_1
2026-05-01,Baseload,10.82,SE_1
2026-05-02,Baseload,5.56,SE_1
2026-05-03,Baseload,38.14,SE_1
2026-05-04,Baseload,44.99,SE_1
2026-05-05,Baseload,44.79,SE_1
2026-05-06,Baseload,93.78,SE_1
2026-05-07,Baseload,133.59,SE_1
2026-05-08,Baseload,104.88,SE_1
2026-04-28,Solar Generation,93.79,SE_1
2026-04-29,Solar Generation,247.13,SE_1
2026-04-30,Solar Generation,409.13,SE_1
2026-05-01,Solar Generation,459.9,SE_1
2026-05-02,Solar Generation,469.08,SE_1
2026-05-03,Solar Generation,543.59,SE_1
2026-05-04,Solar Generation,222.1,SE_1
2026-05-05,Solar Generation,416.52,SE_1
2026-05-06,Solar Generation,325.17,SE_1
2026-05-07,Solar Generation,419.78,SE_1
2026-04-28,Solar Capture,10.9,SE_1
2026-04-29,Solar Capture,41.42,SE_1
2026-04-30,Solar Capture,10.28,SE_1
2026-05-01,Solar Capture,3.56,SE_1
2026-05-02,Solar Capture,1.39,SE_1
2026-05-03,Solar Capture,33.48,SE_1
2026-05-04,Solar Capture,44.63,SE_1
2026-05-05,Solar Capture,39.57,SE_1
2026-05-06,Solar Capture,89.22,SE_1
2026-05-07,Solar Capture,117.83,SE_1
2026-04-28,Wind Onshore Generation,17185.25,SE_1
2026-04-29,Wind Onshore Generation,38849.29,SE_1
2026-04-30,Wind Onshore Generation,132892.77,SE_1
2026-05-01,Wind Onshore Generation,146345.86,SE_1
2026-05-02,Wind Onshore Generation,141096.41,SE_1
2026-05-03,Wind Onshore Generation,70459.2,SE_1
2026-05-04,Wind Onshore Generation,62591.98,SE_1
2026-05-05,Wind Onshore Generation,136121.43,SE_1
2026-05-06,Wind Onshore Generation,41863.93,SE_1
2026-05-07,Wind Onshore Generation,12031.05,SE_1
2026-04-28,Wind Onshore Capture,18.0,SE_1
2026-04-29,Wind Onshore Capture,17.96,SE_1
2026-04-30,Wind Onshore Capture,10.75,SE_1
2026-05-01,Wind Onshore Capture,13.02,SE_1
2026-05-02,Wind Onshore Capture,5.52,SE_1
2026-05-03,Wind Onshore Capture,29.08,SE_1
2026-05-04,Wind Onshore Capture,43.41,SE_1
2026-05-05,Wind Onshore Capture,43.53,SE_1
2026-05-06,Wind Onshore Capture,68.65,SE_1
2026-05-07,Wind Onshore Capture,118.18,SE_1
2026-04-28,Solar Forecast,93.37,SE_1
2026-04-29,Solar Forecast,0.0,SE_1
2026-04-30,Solar Forecast,413.43,SE_1
2026-05-01,Solar Forecast,473.04,SE_1
2026-05-02,Solar Forecast,461.55,SE_1
2026-05-03,Solar Forecast,551.78,SE_1
2026-05-04,Solar Forecast,227.94,SE_1
2026-05-05,Solar Forecast,449.85,SE_1
2026-05-06,Solar Forecast,295.27,SE_1
2026-05-07,Solar Forecast,504.86,SE_1
2026-04-28,Wind Onshore Forecast,19489.5,SE_1
2026-04-29,Wind Onshore Forecast,0.0,SE_1
2026-04-30,Wind Onshore Forecast,135398.98,SE_1
2026-05-01,Wind Onshore Forecast,147004.77,SE_1
2026-05-02,Wind Onshore Forecast,148238.03,SE_1
2026-05-03,Wind Onshore Forecast,70190.85,SE_1
2026-05-04,Wind Onshore Forecast,70760.9,SE_1
2026-05-05,Wind Onshore Forecast,131567.84,SE_1
2026-05-06,Wind Onshore Forecast,36530.91,SE_1
2026-05-07,Wind Onshore Forecast,20708.94,SE_1
2026-04-28,Baseload,24.95,SE_2
2026-04-29,Baseload,42.78,SE_2
2026-04-30,Baseload,13.88,SE_2
2026-05-01,Baseload,10.56,SE_2
2026-05-02,Baseload,5.32,SE_2
2026-05-03,Baseload,40.11,SE_2
2026-05-04,Baseload,47.72,SE_2
2026-05-05,Baseload,44.99,SE_2
2026-05-06,Baseload,95.68,SE_2
2026-05-07,Baseload,133.61,SE_2
2026-05-08,Baseload,104.93,SE_2
2026-04-28,Solar Generation,462.88,SE_2
2026-04-29,Solar Generation,679.0,SE_2
2026-04-30,Solar Generation,2292.92,SE_2
2026-05-01,Solar Generation,2460.98,SE_2
2026-05-02,Solar Generation,1611.09,SE_2
2026-05-03,Solar Generation,2405.53,SE_2
2026-05-04,Solar Generation,1377.04,SE_2
2026-05-05,Solar Generation,2232.74,SE_2
2026-05-06,Solar Generation,2285.38,SE_2
2026-05-07,Solar Generation,1890.13,SE_2
2026-04-28,Solar Capture,11.6,SE_2
2026-04-29,Solar Capture,35.56,SE_2
2026-04-30,Solar Capture,9.97,SE_2
2026-05-01,Solar Capture,2.51,SE_2
2026-05-02,Solar Capture,0.54,SE_2
2026-05-03,Solar Capture,35.57,SE_2
2026-05-04,Solar Capture,52.6,SE_2
2026-05-05,Solar Capture,41.5,SE_2
2026-05-06,Solar Capture,93.16,SE_2
2026-05-07,Solar Capture,116.89,SE_2
2026-04-28,Wind Onshore Generation,45411.53,SE_2
2026-04-29,Wind Onshore Generation,173919.01,SE_2
2026-04-30,Wind Onshore Generation,361247.95,SE_2
2026-05-01,Wind Onshore Generation,167145.42,SE_2
2026-05-02,Wind Onshore Generation,209057.8,SE_2
2026-05-03,Wind Onshore Generation,149212.44,SE_2
2026-05-04,Wind Onshore Generation,219433.97,SE_2
2026-05-05,Wind Onshore Generation,309209.02,SE_2
2026-05-06,Wind Onshore Generation,167188.72,SE_2
2026-05-07,Wind Onshore Generation,20657.65,SE_2
2026-04-28,Wind Onshore Capture,23.03,SE_2
2026-04-29,Wind Onshore Capture,26.49,SE_2
2026-04-30,Wind Onshore Capture,13.27,SE_2
2026-05-01,Wind Onshore Capture,13.03,SE_2
2026-05-02,Wind Onshore Capture,7.39,SE_2
2026-05-03,Wind Onshore Capture,30.99,SE_2
2026-05-04,Wind Onshore Capture,45.89,SE_2
2026-05-05,Wind Onshore Capture,44.48,SE_2
2026-05-06,Wind Onshore Capture,76.28,SE_2
2026-05-07,Wind Onshore Capture,118.21,SE_2
2026-04-28,Solar Forecast,467.27,SE_2
2026-04-29,Solar Forecast,0.0,SE_2
2026-04-30,Solar Forecast,2293.1,SE_2
2026-05-01,Solar Forecast,2443.89,SE_2
2026-05-02,Solar Forecast,1568.05,SE_2
2026-05-03,Solar Forecast,2403.77,SE_2
2026-05-04,Solar Forecast,1235.31,SE_2
2026-05-05,Solar Forecast,2187.96,SE_2
2026-05-06,Solar Forecast,2238.93,SE_2
2026-05-07,Solar Forecast,2290.57,SE_2
2026-04-28,Wind Onshore Forecast,42296.66,SE_2
2026-04-29,Wind Onshore Forecast,0.0,SE_2
2026-04-30,Wind Onshore Forecast,350737.73,SE_2
2026-05-01,Wind Onshore Forecast,161170.77,SE_2
2026-05-02,Wind Onshore Forecast,213084.37,SE_2
2026-05-03,Wind Onshore Forecast,161947.51,SE_2
2026-05-04,Wind Onshore Forecast,190153.22,SE_2
2026-05-05,Wind Onshore Forecast,290973.25,SE_2
2026-05-06,Wind Onshore Forecast,170793.58,SE_2
2026-05-07,Wind Onshore Forecast,34330.14,SE_2
2026-04-28,Baseload,76.11,SE_3
2026-04-29,Baseload,78.87,SE_3
2026-04-30,Baseload,63.5,SE_3
2026-05-01,Baseload,10.09,SE_3
2026-05-02,Baseload,4.71,SE_3
2026-05-03,Baseload,52.89,SE_3
2026-05-04,Baseload,77.19,SE_3
2026-05-05,Baseload,75.06,SE_3
2026-05-06,Baseload,106.57,SE_3
2026-05-07,Baseload,133.64,SE_3
2026-05-08,Baseload,104.7,SE_3
2026-04-28,Solar Generation,9736.9,SE_3
2026-04-29,Solar Generation,37817.62,SE_3
2026-04-30,Solar Generation,48909.62,SE_3
2026-05-01,Solar Generation,50896.07,SE_3
